3144,1352,211,119,30,20,3,10,7
3144,1352,248,198,30,10,3,10,7
3144,1352,354,165,30,30,3,10,12
3145,1352,362,160,10,18,3,10,7
3144,1352,317,130,30,10,3,10,7
15,1077,700,650,100,120,8,1,18
3144,1352,271,176,20,10,3,10,7
3144,1352,248,197,20,10,3,10,7
3144,1352,222,178,30,10,3,10,8
3144,1352,306,139,11,11,3,10,7
3144,1352,319,123,11,11,3,10,7
3144,1352,177,76,11,11,3,10,7
3144,1352,162,284,30,10,3,10,7
3144,1352,379,467,30,10,3,10,7
3144,1352,321,521,20,20,3,10,7
3144,1352,504,393,10,10,3,10,7
3147,1353,32,259,15,10,3,10,8
3147,1353,56,287,15,15,3,10,8
3147,1353,81,272,21,18,3,10,8
3147,1353,100,253,23,18,3,10,8
3147,1353,120,236,17,15,3,10,8
3147,1353,148,203,16,14,3,10,8
3147,1353,134,168,21,18,3,10,8
3147,1353,146,146,14,14,3,10,8
3147,1353,327,158,14,12,3,10,8
3147,1353,350,192,18,15,3,10,8
3147,1353,379,172,18,16,3,10,8
3147,1353,391,159,28,22,3,10,8
3147,1353,423,191,28,23,3,10,8
3147,1353,435,243,22,20,3,10,8
3147,1353,418,253,22,20,3,10,8
3147,1353,395,277,22,19,3,10,8
3147,1353,373,302,27,25,3,10,8
3147,1353,257,495,21,20,3,10,8
3147,1353,280,516,21,21,3,10,8
3147,1353,306,506,21,21,3,10,8
3147,1353,328,478,25,20,3,10,8
3147,1353,346,457,22,18,3,10,8
3147,1353,376,412,21,14,3,10,8
3147,1353,434,375,21,20,3,10,8
3147,1353,451,353,20,12,3,10,8
3147,1353,477,449,18,13,3,10,8
3147,1353,483,493,18,18,3,10,8
3147,1353,501,541,30,30,3,10,8
3147,1353,553,621,34,34,3,10,8
3147,1353,537,641,34,34,3,10,8
3147,1353,670,587,22,22,3,10,8
3147,1353,629,616,15,15,3,10,8
3147,1353,629,554,23,22,3,10,8
3147,1353,653,535,26,27,3,10,8
3147,1353,667,521,25,26,3,10,8
3147,1353,691,497,33,27,3,10,8
3147,1353,714,476,25,27,3,10,8
3147,1353,658,428,34,27,3,10,8
3147,1353,642,444,34,34,3,10,8
3147,1353,600,442,34,26,3,10,8
3147,1353,579,468,26,20,3,10,8
3147,1353,596,530,25,18,3,10,8
3147,1353,481,693,26,20,3,10,8
3147,1353,495,674,21,21,3,10,8
3147,1353,585,731,22,22,3,10,8
3147,1353,545,700,18,25,3,10,8
3147,1353,426,623,27,27,3,10,8
3147,1353,424,506,15,15,3,10,8
3147,1353,296,442,21,18,3,10,8
3147,1353,249,420,22,27,3,10,8
3147,1353,519,350,22,27,3,10,8
3147,1353,548,323,20,27,3,10,8
3147,1353,595,360,21,21,3,10,8
3147,1353,627,392,18,25,3,10,8
3147,1353,574,393,21,21,3,10,8
3147,1353,595,407,21,21,3,10,8
3147,1353,610,433,15,16,3,10,8
3147,1353,541,496,27,25,3,10,8
3147,1353,521,528,18,26,3,10,8
3147,1353,151,276,18,18,3,10,8
3147,1353,186,365,26,20,3,10,8
3147,1353,194,413,27,26,3,10,8
3147,1353,229,448,17,25,3,10,8
3148,1353,208,150,19,20,3,10,8
3148,1353,228,131,20,13,3,10,8
3148,1353,370,369,19,14,3,10,8
3148,1353,408,395,20,19,3,10,8
3148,1353,339,332,18,16,3,10,8
3148,1353,318,357,19,20,3,10,8
3148,1353,327,412,9,21,3,10,8
3148,1353,309,426,10,18,3,10,8
3148,1353,564,663,18,18,3,10,8
3148,1353,609,709,20,20,3,10,8
3148,1353,629,682,20,18,3,10,8
3148,1353,647,665,20,18,3,10,8
3148,1353,665,656,20,29,3,10,8
3148,1353,688,611,16,30,3,10,8
3148,1353,575,594,18,30,3,10,8
3148,1353,596,578,18,22,3,10,8
3148,1353,575,557,16,23,3,10,8
3148,1353,464,578,20,20,3,10,8
3148,1353,445,598,23,23,3,10,8
3148,1353,298,375,19,17,3,10,8
3148,1353,451,429,30,10,3,10,8
3148,1353,486,397,19,10,3,10,8
3148,1353,483,637,18,12,3,10,8
3148,1353,345,261,27,20,3,10,8
3148,1353,290,256,26,15,3,10,8
3148,1353,320,228,30,16,3,10,8
3149,1353,192,154,30,30,1,43200,30
3147,1353,103,185,24,15,3,10,8
3147,1353,86,201,24,15,3,10,8
3147,1353,72,223,24,15,3,10,8
3147,1353,56,236,24,15,3,10,8
3147,1353,135,303,24,15,3,10,8
3147,1353,121,317,24,15,3,10,8
3147,1353,104,335,24,15,3,10,8
3147,1353,121,361,24,15,3,10,8
3147,1353,137,347,24,15,3,10,8
3147,1353,155,331,24,15,3,10,8
3147,1353,169,313,24,15,3,10,8
3147,1353,183,303,24,15,3,10,8
3147,1353,190,291,24,15,3,10,8
3147,1353,200,281,24,15,3,10,8
3147,1353,222,262,24,15,3,10,8
3147,1353,240,243,24,15,3,10,8
3147,1353,250,232,24,15,3,10,8
3147,1353,265,219,24,15,3,10,8
3147,1353,285,200,24,15,3,10,8
3147,1353,203,231,24,15,3,10,8
3147,1353,220,213,24,15,3,10,8
3147,1353,236,198,24,15,3,10,8
3147,1353,252,181,24,15,3,10,8
3147,1353,269,149,24,15,3,10,8
3147,1353,160,160,24,15,3,10,8
3147,1353,166,119,24,15,3,10,8
3147,1353,187,105,24,15,3,10,8
3147,1353,195,97,24,15,3,10,8
3147,1353,208,81,24,15,3,10,8
3147,1353,225,64,24,15,3,10,8
3147,1353,238,48,24,15,3,10,8
3147,1353,262,34,24,15,3,10,8
3147,1353,280,38,24,15,3,10,8
3147,1353,300,59,24,15,3,10,8
3147,1353,283,82,24,15,3,10,8
3147,1353,270,100,24,15,3,10,8
3147,1353,273,117,24,15,3,10,8
3147,1353,292,139,24,15,3,10,8
3147,1353,313,124,24,15,3,10,8
3147,1353,321,110,24,15,3,10,8
3147,1353,336,100,24,15,3,10,8
3147,1353,356,113,24,15,3,10,8
3147,1353,341,136,24,15,3,10,8
3147,1353,109,179,24,15,3,10,8
3147,1353,87,200,24,15,3,10,8
3147,1353,65,226,24,15,3,10,8
3147,1353,46,242,24,15,3,10,8
3147,1353,139,296,13,12,3,10,8
3147,1353,124,310,13,12,3,10,8
3147,1353,98,336,13,12,3,10,8
3147,1353,125,356,13,12,3,10,8
3147,1353,142,341,13,12,3,10,8
3147,1353,154,329,13,12,3,10,8
3147,1353,179,305,13,12,3,10,8
3147,1353,190,293,13,12,3,10,8
3147,1353,205,275,13,12,3,10,8
3147,1353,214,253,13,12,3,10,8
3147,1353,245,239,13,12,3,10,8
3147,1353,265,216,13,12,3,10,8
3147,1353,411,463,17,16,3,10,8
3147,1353,453,476,13,12,3,10,8
3147,1353,560,372,21,15,3,10,8
3147,1353,425,461,15,12,3,10,8
3147,1353,403,450,13,16,3,10,8
3147,1353,382,442,13,21,3,10,8
3147,1353,361,397,14,12,3,10,8
3148,1353,384,232,14,14,3,10,8
3148,1353,407,210,14,14,3,10,8
3148,1353,459,221,14,14,3,10,8
3148,1353,259,355,14,14,3,10,8
3148,1353,228,327,14,14,3,10,8
3148,1353,242,308,14,14,3,10,8
3148,1353,256,292,14,14,3,10,8
3148,1353,272,287,14,14,3,10,8
3148,1353,297,313,14,14,3,10,8
3148,1353,285,329,14,14,3,10,8
3148,1353,274,343,14,14,3,10,8
3148,1353,259,394,14,14,3,10,8
3148,1353,223,324,14,14,3,10,8
3155,1354,16,280,45,20,3,10,10
3155,1354,36,275,12,25,3,10,10
3155,1354,40,256,25,30,3,10,10
3155,1354,57,236,30,30,3,10,9
3155,1354,85,250,18,18,3,10,9
3155,1354,98,201,24,25,3,10,10
3155,1354,133,210,25,30,3,10,10
3155,1354,156,238,30,30,3,10,9
3155,1354,131,257,18,18,3,10,10
3155,1354,97,371,40,30,3,10,10
3155,1354,139,316,30,10,3,10,10
3155,1354,161,301,20,20,3,10,9
3155,1354,191,327,25,10,3,10,9
3155,1354,173,344,15,18,3,10,10
3155,1354,153,367,30,20,3,10,10
3155,1354,182,397,30,30,3,10,10
3155,1354,162,420,30,18,3,10,9
3155,1354,183,457,20,30,3,10,9
3155,1354,210,437,30,20,3,10,9
3155,1354,229,419,25,20,3,10,10
3155,1354,259,455,25,16,3,10,10
3155,1354,236,474,30,16,3,10,10
3155,1354,220,492,30,16,3,10,10
3155,1354,254,521,30,15,3,10,10
3155,1354,289,563,20,10,3,10,9
3155,1354,297,535,10,20,3,10,10
3155,1354,295,480,30,25,3,10,10
3155,1354,327,513,35,15,3,10,10
3155,1354,345,494,20,13,3,10,10
3155,1354,378,459,22,30,3,10,10
3155,1354,410,428,25,14,3,10,30
3155,1354,384,390,15,25,3,10,10
3155,1354,353,355,30,16,3,10,10
3155,1354,337,375,25,14,3,10,10
3155,1354,314,396,25,16,3,10,10
3155,1354,292,419,30,17,3,10,10
3155,1354,373,436,17,30,3,10,10
3155,1354,184,206,30,12,3,10,10
3155,1354,201,197,20,10,3,10,10
3155,1354,227,226,20,15,3,10,10
3155,1354,210,245,30,12,3,10,10
3155,1354,190,262,25,25,3,10,10
3155,1354,204,290,25,11,3,10,10
3155,1354,225,296,25,11,3,10,10
3155,1354,271,319,20,8,3,10,10
3155,1354,298,348,25,15,3,10,10
3155,1354,294,225,25,15,3,10,10
3155,1354,312,208,20,15,3,10,10
3155,1354,334,184,25,15,3,10,10
3155,1354,383,200,20,15,3,10,10
3155,1354,366,215,25,16,3,10,10
3155,1354,349,234,25,14,3,10,10
3155,1354,318,265,25,12,3,10,10
3155,1354,295,295,20,10,3,10,10
3155,1354,322,324,25,15,3,10,10
3155,1354,339,307,25,15,3,10,10
3155,1354,357,286,25,20,3,10,10
3155,1354,468,379,25,17,3,10,10
3155,1354,492,405,20,16,3,10,10
3155,1354,542,359,25,17,3,10,10
3155,1354,566,336,20,16,3,10,10
22,1523,130,132,10,10,0,1,10
93,1523,130,94,10,10,0,1,10
68,1523,109,59,10,10,0,1,10
10,1523,75,73,10,10,0,1,10
6,1523,62,89,10,10,0,1,10
3,1523,82,120,10,10,0,1,10
78,1523,86,114,10,10,0,1,10
28,1523,101,107,10,10,0,1,10
3155,1354,266,380,25,19,3,10,10
3155,1354,442,393,20,15,3,10,10
3155,1354,224,358,20,16,3,10,10
3155,1354,414,360,25,17,3,10,10
3155,1354,508,455,15,12,3,10,10
3155,1354,555,411,20,20,3,10,10
3155,1354,541,423,18,12,3,10,10
3155,1354,380,539,12,18,3,10,10
3155,1354,541,550,18,12,3,10,10
3155,1354,570,445,25,25,3,10,10
3155,1354,602,466,25,18,3,10,10
3155,1354,634,493,25,36,3,10,10
3155,1354,653,514,20,36,3,10,10
3155,1354,496,535,25,15,3,10,10
3155,1354,515,515,18,15,3,10,10
3155,1354,471,486,18,25,3,10,10
3155,1354,680,425,10,10,3,10,10
3155,1354,662,400,25,15,3,10,10
3155,1354,372,406,25,24,3,10,10
3155,1354,495,479,12,7,3,10,10
3155,1354,565,526,20,12,3,10,10
3155,1354,274,246,25,20,3,10,10
3155,1354,518,255,15,15,3,10,10
3155,1354,433,343,20,20,3,10,10
3155,1354,522,379,12,18,3,10,10
3155,1354,490,350,20,18,3,10,10
3155,1354,508,334,20,20,3,10,10
3155,1354,321,449,20,20,3,10,10
3155,1354,456,592,20,20,3,10,10
3155,1354,558,648,25,25,3,10,10
3155,1354,573,592,15,25,3,10,10
3155,1354,451,467,20,9,3,10,10
3155,1354,540,477,25,15,3,10,10
3155,1354,581,628,25,25,3,10,10
3155,1354,669,555,25,15,3,10,10
3155,1354,737,551,30,18,3,10,10
3155,1354,693,598,25,20,3,10,10
3155,1354,803,628,25,20,3,10,10
3155,1354,687,659,30,25,3,10,10
3155,1354,670,681,20,14,3,10,10
3155,1354,589,763,25,19,3,10,10
3155,1354,669,629,25,20,3,10,10
3155,1354,622,535,30,18,3,10,10
3155,1354,762,671,25,18,3,10,10
3155,1354,651,572,25,18,3,10,10
3155,1354,861,712,20,25,3,10,10
3155,1354,618,794,30,25,3,10,10
3155,1354,607,551,25,15,3,10,10
3155,1354,608,680,20,12,3,10,10
3155,1354,826,605,25,20,3,10,10
3155,1354,847,586,20,13,3,10,10
3155,1354,658,841,25,20,3,10,10
3155,1354,728,704,25,12,3,10,10
3155,1354,608,742,25,14,3,10,10
3155,1354,469,674,25,15,3,10,10
3155,1354,356,563,25,13,3,10,10
3155,1354,720,491,25,18,3,10,10
3155,1354,923,649,20,20,3,10,10
3156,1354,188,333,30,30,1,43200,30
3155,1354,205,393,15,15,3,10,10
3155,1354,696,813,25,15,3,10,10
3155,1354,505,285,25,20,3,10,10
3155,1354,462,328,25,20,3,10,10
3155,1354,536,383,25,20,3,10,10
3155,1354,694,851,25,20,3,10,10
3155,1354,506,648,25,20,3,10,10
3155,1354,897,623,18,15,3,10,10
3155,1354,862,634,20,25,3,10,10
3155,1354,862,583,12,10,3,10,10
3155,1354,825,622,12,10,3,10,10
3155,1354,790,654,20,10,3,10,10
3155,1354,752,694,20,12,3,10,10
3155,1354,720,725,20,12,3,10,10
3155,1354,703,748,20,12,3,10,10
3155,1354,714,756,12,20,3,10,10
3155,1354,733,775,12,20,3,10,10
3155,1354,785,661,20,12,3,10,10
3155,1354,861,586,12,12,3,10,10
3155,1354,867,637,20,20,3,10,10
3155,1354,14,288,20,20,3,10,10
3155,1354,89,224,12,20,3,10,10
3155,1354,122,287,22,20,3,10,10
3155,1354,115,307,10,12,3,10,10
3155,1354,143,328,12,20,3,10,10
3155,1354,110,396,25,12,3,10,10
3155,1354,127,377,25,12,3,10,10
3155,1354,147,250,12,12,3,10,10
3155,1354,180,220,12,12,3,10,10
3155,1354,157,177,25,10,3,10,10
3155,1354,138,396,25,20,3,10,10
3155,1354,175,390,12,12,3,10,10
3155,1354,178,414,12,10,3,10,10
3155,1354,160,438,12,10,3,10,10
3155,1354,182,253,12,10,3,10,10
3155,1354,181,280,12,10,3,10,10
3155,1354,222,309,20,10,3,10,10
3155,1354,262,312,12,10,3,10,10
3155,1354,258,342,20,18,3,10,10
3155,1354,243,386,12,18,3,10,10
3155,1354,262,400,18,18,3,10,10
3155,1354,294,369,25,12,3,10,10
3155,1354,322,343,12,12,3,10,10
3155,1354,343,368,10,10,3,10,10
3155,1354,314,281,20,12,3,10,10
3155,1354,296,301,12,20,3,10,10
3155,1354,267,267,20,20,3,10,10
3155,1354,319,342,20,10,3,10,10
3155,1354,291,370,12,10,3,10,10
3155,1354,261,398,20,20,3,10,10
3155,1354,253,342,25,15,3,10,10
3155,1354,259,333,12,12,3,10,10
3155,1354,258,307,6,6,3,10,10
3155,1354,343,292,18,12,3,10,10
3155,1354,220,311,18,20,3,10,10
3155,1354,182,280,12,10,3,10,10
3155,1354,198,293,12,12,3,10,10
3155,1354,180,252,10,12,3,10,10
3155,1354,160,253,12,12,3,10,10
3155,1354,132,201,12,10,3,10,10
3155,1354,103,196,20,15,3,10,10
3155,1354,80,222,12,12,3,10,10
3155,1354,66,264,12,12,3,10,10
3155,1354,51,282,12,10,3,10,10
3155,1354,23,298,20,24,3,10,10
3155,1354,181,280,12,12,3,10,10
3155,1354,237,164,25,25,3,10,10
3155,1354,209,133,25,25,3,10,10
3155,1354,178,156,25,12,3,10,10
3155,1354,149,190,25,12,3,10,10
3155,1354,168,206,12,30,3,10,10
3155,1354,111,296,25,16,3,10,10
3155,1354,111,358,30,16,3,10,10
3155,1354,85,324,30,25,3,10,10
3155,1354,67,340,30,36,3,10,10
3155,1354,115,353,30,36,3,10,10
3155,1354,102,368,30,36,3,10,10
3155,1354,203,388,24,20,3,10,10
3155,1354,204,458,30,20,3,10,10
3155,1354,172,362,25,20,3,10,10
3155,1354,191,340,25,20,3,10,10
3155,1354,158,310,20,10,3,10,10
3155,1354,110,294,40,24,3,10,10
3155,1354,125,287,30,10,3,10,10
3155,1354,157,233,30,30,3,10,10
3155,1354,87,210,30,20,3,10,10
3155,1354,59,242,30,10,3,10,10
3155,1354,27,273,30,10,3,10,10
2093,1013,29,26,60,70,3,1,25
2093,1015,265,95,80,80,3,8,24
2140,1011,32,370,15,15,6,1,12
2140,1011,26,391,15,15,6,1,12
2140,1011,55,328,15,15,6,1,12
2140,1011,40,362,15,15,6,1,12
2140,1011,55,332,0,0,0,0,0
2141,1011,99,430,0,0,0,0,0
2142,1011,99,430,0,0,0,0,0
2143,1020,713,678,171,144,5,1,18
2147,1020,795,471,0,0,0,0,0
2148,1021,795,471,0,0,0,0,0
2146,1778,29,26,60,70,15,8,15
2149,1020,879,562,0,0,0,0,0
2143,1020,866,552,100,100,15,10,15
900,700,38,38,1,1,1,10,1
900,700,62,39,1,1,1,10,1
900,700,62,62,1,1,1,10,1
900,700,40,63,1,1,1,10,1
13,1766,531,472,224,142,2,1,100
13,1766,491,473,124,142,2,1,50
13,1766,368,349,224,142,2,1,50
13,1766,406,446,224,142,2,1,50
13,1766,255,246,224,142,2,1,50
13,1766,129,113,224,142,2,1,50
2150,1780,156,217,101,144,1,1,40
2153,1779,148,192,101,144,1,1,50
2154,1779,159,234,101,144,1,1,50
2155,1780,159,234,101,144,1,1,40
2154,1779,167,235,101,144,1,1,50
2150,1780,179,214,101,144,1,1,40
2155,1780,156,217,101,144,1,1,50
2153,1779,86,176,101,144,5,1,30
2154,1779,86,176,101,144,5,1,30
2153,1779,151,90,101,144,5,1,20
2150,1780,86,176,41,44,5,1,20
2155,1780,147,160,101,144,2,1,50
2155,1780,151,90,59,44,5,1,20
3199,1364,251,146,130,220,15,1,40
