5426,Scarecrow,22,1037,1039,299,451,200000,200000,17,0
5425,Scarecrow,22,1037,1039,295,455,200000,200000,17,0
5424,Scarecrow,22,1037,1039,291,459,200000,200000,17,0
5423,Scarecrow,22,1037,1039,287,463,200000,200000,17,0
5422,Scarecrow,22,1037,1039,283,467,200000,200000,17,0
5421,Scarecrow,22,1037,1039,279,471,200000,200000,17,0
5420,Scarecrow,22,1037,1039,275,475,200000,200000,17,0
5419,Scarecrow,22,1007,1039,454,246,200000,200000,17,0
5418,Scarecrow,22,1007,1039,450,250,200000,200000,17,0
5417,Scarecrow,22,1007,1039,446,254,200000,200000,17,0
5416,Scarecrow,22,1007,1039,442,258,200000,200000,17,0
5415,Scarecrow,22,1007,1039,438,262,200000,200000,17,0
5414,Scarecrow,22,1007,1039,434,266,200000,200000,17,0
5413,Scarecrow,22,1007,1039,430,270,200000,200000,17,0
5412,Scarecrow,22,1007,1039,422,278,200000,200000,17,0
5411,Scarecrow,22,1007,1039,418,282,200000,200000,17,0
5410,Scarecrow,22,1007,1039,414,286,200000,200000,17,0
5409,Scarecrow,22,1007,1039,410,290,200000,200000,17,0
5408,Scarecrow,22,1007,1039,406,294,200000,200000,17,0
5407,Scarecrow,22,1007,1039,402,298,200000,200000,17,0
5406,Scarecrow,22,1007,1039,398,302,200000,200000,17,0
5405,Scarecrow,22,1007,1039,390,310,200000,200000,17,0
5404,Scarecrow,22,1007,1039,386,314,200000,200000,17,0
5403,Scarecrow,22,1007,1039,382,318,200000,200000,17,0
5402,Scarecrow,22,1007,1039,378,322,200000,200000,17,0
5401,Scarecrow,22,1007,1039,374,326,200000,200000,17,0
5400,Scarecrow,22,1007,1039,370,330,200000,200000,17,0
5399,Scarecrow,22,1007,1039,366,334,200000,200000,17,0
5398,Scarecrow,22,977,1039,338,362,200000,200000,17,0
5397,Scarecrow,22,977,1039,334,366,200000,200000,17,0
5396,Scarecrow,22,977,1039,330,370,200000,200000,17,0
5395,Scarecrow,22,977,1039,326,374,200000,200000,17,0
5394,Scarecrow,22,977,1039,322,378,200000,200000,17,0
5393,Scarecrow,22,977,1039,318,382,200000,200000,17,0
5392,Scarecrow,22,977,1039,314,386,200000,200000,17,0
5391,Scarecrow,22,977,1039,306,394,200000,200000,17,0
5390,Scarecrow,22,977,1039,302,398,200000,200000,17,0
5389,Scarecrow,22,977,1039,298,402,200000,200000,17,0
5388,Scarecrow,22,977,1039,294,406,200000,200000,17,0
5387,Scarecrow,22,977,1039,290,410,200000,200000,17,0
5386,Scarecrow,22,977,1039,286,414,200000,200000,17,0
5385,Scarecrow,22,977,1039,282,418,200000,200000,17,0
5384,Scarecrow,22,977,1039,274,426,200000,200000,17,0
5383,Scarecrow,22,977,1039,270,430,200000,200000,17,0
5382,Scarecrow,22,977,1039,266,434,200000,200000,17,0
5381,Scarecrow,22,977,1039,262,438,200000,200000,17,0
5380,Scarecrow,22,977,1039,258,442,200000,200000,17,0
5379,Scarecrow,22,977,1039,254,446,200000,200000,17,0
5378,Scarecrow,22,977,1039,250,450,200000,200000,17,0
5377,Scarecrow,22,947,1039,429,221,200000,200000,17,0
5376,Scarecrow,22,947,1039,425,225,200000,200000,17,0
5375,Scarecrow,22,947,1039,421,229,200000,200000,17,0
5374,Scarecrow,22,947,1039,417,233,200000,200000,17,0
5373,Scarecrow,22,947,1039,413,237,200000,200000,17,0
5372,Scarecrow,22,947,1039,409,241,200000,200000,17,0
5371,Scarecrow,22,947,1039,405,245,200000,200000,17,0
5370,Scarecrow,22,947,1039,397,253,200000,200000,17,0
5369,Scarecrow,22,947,1039,393,257,200000,200000,17,0
5368,Scarecrow,22,947,1039,389,261,200000,200000,17,0
5367,Scarecrow,22,947,1039,385,265,200000,200000,17,0
5366,Scarecrow,22,947,1039,381,269,200000,200000,17,0
5365,Scarecrow,22,947,1039,377,273,200000,200000,17,0
5364,Scarecrow,22,947,1039,373,277,200000,200000,17,0
5363,Scarecrow,22,947,1039,365,285,200000,200000,17,0
5362,Scarecrow,22,947,1039,361,289,200000,200000,17,0
5361,Scarecrow,22,947,1039,357,293,200000,200000,17,0
5360,Scarecrow,22,947,1039,353,297,200000,200000,17,0
5359,Scarecrow,22,947,1039,349,301,200000,200000,17,0
5358,Scarecrow,22,947,1039,345,305,200000,200000,17,0
5357,Scarecrow,22,947,1039,341,309,200000,200000,17,0
5356,Scarecrow,22,917,1039,313,337,200000,200000,17,0
5355,Scarecrow,22,917,1039,309,341,200000,200000,17,0
5354,Scarecrow,22,917,1039,305,345,200000,200000,17,0
5353,Scarecrow,22,917,1039,301,349,200000,200000,17,0
5352,Scarecrow,22,917,1039,297,353,200000,200000,17,0
5351,Scarecrow,22,917,1039,293,357,200000,200000,17,0
5350,Scarecrow,22,917,1039,289,361,200000,200000,17,0
5349,Scarecrow,22,917,1039,281,369,200000,200000,17,0
5348,Scarecrow,22,917,1039,277,373,200000,200000,17,0
5347,Scarecrow,22,917,1039,273,377,200000,200000,17,0
5346,Scarecrow,22,917,1039,269,381,200000,200000,17,0
5345,Scarecrow,22,917,1039,265,385,200000,200000,17,0
5344,Scarecrow,22,917,1039,261,389,200000,200000,17,0
5343,Scarecrow,22,917,1039,257,393,200000,200000,17,0
5342,Scarecrow,22,917,1039,249,401,200000,200000,17,0
5341,Scarecrow,22,917,1039,245,405,200000,200000,17,0
5340,Scarecrow,22,917,1039,241,409,200000,200000,17,0
5339,Scarecrow,22,917,1039,237,413,200000,200000,17,0
5338,Scarecrow,22,917,1039,233,417,200000,200000,17,0
5337,Scarecrow,22,917,1039,229,421,200000,200000,17,0
5336,Scarecrow,22,917,1039,225,425,200000,200000,17,0
5335,Scarecrow,22,887,1039,404,196,200000,200000,17,0
5334,Scarecrow,22,887,1039,400,200,200000,200000,17,0
5333,Scarecrow,22,887,1039,396,204,200000,200000,17,0
5332,Scarecrow,22,887,1039,392,208,200000,200000,17,0
5331,Scarecrow,22,887,1039,388,212,200000,200000,17,0
5330,Scarecrow,22,887,1039,384,216,200000,200000,17,0
5329,Scarecrow,22,887,1039,380,220,200000,200000,17,0
5328,Scarecrow,22,887,1039,372,228,200000,200000,17,0
5327,Scarecrow,22,887,1039,368,232,200000,200000,17,0
5326,Scarecrow,22,887,1039,364,236,200000,200000,17,0
5325,Scarecrow,22,887,1039,360,240,200000,200000,17,0
5324,Scarecrow,22,887,1039,356,244,200000,200000,17,0
5323,Scarecrow,22,887,1039,352,248,200000,200000,17,0
5322,Scarecrow,22,887,1039,348,252,200000,200000,17,0
5321,Scarecrow,22,887,1039,340,260,200000,200000,17,0
5320,Scarecrow,22,887,1039,336,264,200000,200000,17,0
5319,Scarecrow,22,887,1039,332,268,200000,200000,17,0
5318,Scarecrow,22,887,1039,328,272,200000,200000,17,0
5317,Scarecrow,22,887,1039,324,276,200000,200000,17,0
5316,Scarecrow,22,887,1039,320,280,200000,200000,17,0
5315,Scarecrow,22,887,1039,316,284,200000,200000,17,0
5314,Scarecrow,22,857,1039,288,312,200000,200000,17,0
5313,Scarecrow,22,857,1039,284,316,200000,200000,17,0
5312,Scarecrow,22,857,1039,280,320,200000,200000,17,0
5311,Scarecrow,22,857,1039,276,324,200000,200000,17,0
5310,Scarecrow,22,857,1039,272,328,200000,200000,17,0
5309,Scarecrow,22,857,1039,268,332,200000,200000,17,0
5308,Scarecrow,22,857,1039,264,336,200000,200000,17,0
5307,Scarecrow,22,857,1039,256,344,200000,200000,17,0
5306,Scarecrow,22,857,1039,252,348,200000,200000,17,0
5305,Scarecrow,22,857,1039,248,352,200000,200000,17,0
5304,Scarecrow,22,857,1039,244,356,200000,200000,17,0
5303,Scarecrow,22,857,1039,240,360,200000,200000,17,0
5302,Scarecrow,22,857,1039,236,364,200000,200000,17,0
5301,Scarecrow,22,857,1039,232,368,200000,200000,17,0
5300,Scarecrow,22,857,1039,224,376,200000,200000,17,0
5299,Scarecrow,22,857,1039,220,380,200000,200000,17,0
5298,Scarecrow,22,857,1039,216,384,200000,200000,17,0
5297,Scarecrow,22,857,1039,212,388,200000,200000,17,0
5296,Scarecrow,22,857,1039,208,392,200000,200000,17,0
5295,Scarecrow,22,857,1039,204,396,200000,200000,17,0
5294,Scarecrow,22,857,1039,200,400,200000,200000,17,0
5293,Scarecrow,22,827,1039,379,171,200000,200000,17,0
5292,Scarecrow,22,827,1039,375,175,200000,200000,17,0
5291,Scarecrow,22,827,1039,371,179,200000,200000,17,0
5290,Scarecrow,22,827,1039,367,183,200000,200000,17,0
5289,Scarecrow,22,827,1039,363,187,200000,200000,17,0
5288,Scarecrow,22,827,1039,359,191,200000,200000,17,0
5287,Scarecrow,22,827,1039,355,195,200000,200000,17,0
5286,Scarecrow,22,827,1039,347,203,200000,200000,17,0
5285,Scarecrow,22,827,1039,343,207,200000,200000,17,0
5284,Scarecrow,22,827,1039,339,211,200000,200000,17,0
5283,Scarecrow,22,827,1039,335,215,200000,200000,17,0
5282,Scarecrow,22,827,1039,331,219,200000,200000,17,0
5281,Scarecrow,22,827,1039,327,223,200000,200000,17,0
5280,Scarecrow,22,827,1039,323,227,200000,200000,17,0
5279,Scarecrow,22,827,1039,315,235,200000,200000,17,0
5278,Scarecrow,22,827,1039,311,239,200000,200000,17,0
5277,Scarecrow,22,827,1039,307,243,200000,200000,17,0
5276,Scarecrow,22,827,1039,303,247,200000,200000,17,0
5275,Scarecrow,22,827,1039,299,251,200000,200000,17,0
5274,Scarecrow,22,827,1039,295,255,200000,200000,17,0
5273,Scarecrow,22,827,1039,291,259,200000,200000,17,0
5272,Scarecrow,22,797,1039,263,287,200000,200000,17,0
5271,Scarecrow,22,797,1039,259,291,200000,200000,17,0
5270,Scarecrow,22,797,1039,255,295,200000,200000,17,0
5269,Scarecrow,22,797,1039,251,299,200000,200000,17,0
5268,Scarecrow,22,797,1039,247,303,200000,200000,17,0
5267,Scarecrow,22,797,1039,243,307,200000,200000,17,0
5266,Scarecrow,22,797,1039,239,311,200000,200000,17,0
5265,Scarecrow,22,797,1039,231,319,200000,200000,17,0
5264,Scarecrow,22,797,1039,227,323,200000,200000,17,0
5263,Scarecrow,22,797,1039,223,327,200000,200000,17,0
5262,Scarecrow,22,797,1039,219,331,200000,200000,17,0
5261,Scarecrow,22,797,1039,215,335,200000,200000,17,0
5260,Scarecrow,22,797,1039,211,339,200000,200000,17,0
5259,Scarecrow,22,797,1039,207,343,200000,200000,17,0
5258,Scarecrow,22,797,1039,199,351,200000,200000,17,0
5257,Scarecrow,22,797,1039,195,355,200000,200000,17,0
5256,Scarecrow,22,797,1039,191,359,200000,200000,17,0
5255,Scarecrow,22,797,1039,187,363,200000,200000,17,0
5254,Scarecrow,22,797,1039,183,367,200000,200000,17,0
5253,Scarecrow,22,797,1039,179,371,200000,200000,17,0
5252,Scarecrow,22,797,1039,175,375,200000,200000,17,0
5251,Scarecrow,22,767,1039,339,131,200000,200000,17,0
5250,Scarecrow,22,767,1039,335,135,200000,200000,17,0
5249,Scarecrow,22,767,1039,331,139,200000,200000,17,0
5248,Scarecrow,22,767,1039,327,143,200000,200000,17,0
5247,Scarecrow,22,767,1039,323,147,200000,200000,17,0
5246,Scarecrow,22,767,1039,319,151,200000,200000,17,0
5245,Scarecrow,22,767,1039,315,155,200000,200000,17,0
5244,Scarecrow,22,767,1039,307,163,200000,200000,17,0
5243,Scarecrow,22,767,1039,303,167,200000,200000,17,0
5242,Scarecrow,22,767,1039,299,171,200000,200000,17,0
5241,Scarecrow,22,767,1039,295,175,200000,200000,17,0
5240,Scarecrow,22,767,1039,291,179,200000,200000,17,0
5239,Scarecrow,22,767,1039,287,183,200000,200000,17,0
5238,Scarecrow,22,767,1039,283,187,200000,200000,17,0
5237,Scarecrow,22,767,1039,275,195,200000,200000,17,0
5236,Scarecrow,22,767,1039,271,199,200000,200000,17,0
5235,Scarecrow,22,767,1039,267,203,200000,200000,17,0
5234,Scarecrow,22,767,1039,263,207,200000,200000,17,0
5233,Scarecrow,22,767,1039,259,211,200000,200000,17,0
5232,Scarecrow,22,767,1039,255,215,200000,200000,17,0
5231,Scarecrow,22,767,1039,251,219,200000,200000,17,0
5230,Scarecrow,22,737,1039,223,247,200000,200000,17,0
5229,Scarecrow,22,737,1039,219,251,200000,200000,17,0
5228,Scarecrow,22,737,1039,215,255,200000,200000,17,0
5227,Scarecrow,22,737,1039,211,259,200000,200000,17,0
5226,Scarecrow,22,737,1039,207,263,200000,200000,17,0
5225,Scarecrow,22,737,1039,203,267,200000,200000,17,0
5224,Scarecrow,22,737,1039,199,271,200000,200000,17,0
5223,Scarecrow,22,737,1039,191,279,200000,200000,17,0
5222,Scarecrow,22,737,1039,187,283,200000,200000,17,0
5221,Scarecrow,22,737,1039,183,287,200000,200000,17,0
5220,Scarecrow,22,737,1039,179,291,200000,200000,17,0
5219,Scarecrow,22,737,1039,175,295,200000,200000,17,0
5218,Scarecrow,22,737,1039,171,299,200000,200000,17,0
5217,Scarecrow,22,737,1039,167,303,200000,200000,17,0
5216,Scarecrow,22,737,1039,159,311,200000,200000,17,0
5215,Scarecrow,22,737,1039,155,315,200000,200000,17,0
5214,Scarecrow,22,737,1039,151,319,200000,200000,17,0
5213,Scarecrow,22,737,1039,147,323,200000,200000,17,0
5212,Scarecrow,22,737,1039,143,327,200000,200000,17,0
5211,Scarecrow,22,737,1039,139,331,200000,200000,17,0
5210,Scarecrow,22,737,1039,135,335,200000,200000,17,0
5209,Scarecrow,22,707,1039,314,106,200000,200000,17,0
5208,Scarecrow,22,707,1039,310,110,200000,200000,17,0
5207,Scarecrow,22,707,1039,306,114,200000,200000,17,0
5206,Scarecrow,22,707,1039,302,118,200000,200000,17,0
5205,Scarecrow,22,707,1039,298,122,200000,200000,17,0
5204,Scarecrow,22,707,1039,294,126,200000,200000,17,0
5203,Scarecrow,22,707,1039,290,130,200000,200000,17,0
5202,Scarecrow,22,707,1039,282,138,200000,200000,17,0
5201,Scarecrow,22,707,1039,278,142,200000,200000,17,0
5200,Scarecrow,22,707,1039,274,146,200000,200000,17,0
5199,Scarecrow,22,707,1039,270,150,200000,200000,17,0
5198,Scarecrow,22,707,1039,266,154,200000,200000,17,0
5197,Scarecrow,22,707,1039,262,158,200000,200000,17,0
5196,Scarecrow,22,707,1039,258,162,200000,200000,17,0
5195,Scarecrow,22,707,1039,250,170,200000,200000,17,0
5194,Scarecrow,22,707,1039,246,174,200000,200000,17,0
5193,Scarecrow,22,707,1039,242,178,200000,200000,17,0
5192,Scarecrow,22,707,1039,238,182,200000,200000,17,0
5191,Scarecrow,22,707,1039,234,186,200000,200000,17,0
5190,Scarecrow,22,707,1039,230,190,200000,200000,17,0
5189,Scarecrow,22,707,1039,226,194,200000,200000,17,0
5188,Scarecrow,22,677,1039,198,222,200000,200000,17,0
5187,Scarecrow,22,677,1039,194,226,200000,200000,17,0
5186,Scarecrow,22,677,1039,190,230,200000,200000,17,0
5185,Scarecrow,22,677,1039,186,234,200000,200000,17,0
5184,Scarecrow,22,677,1039,182,238,200000,200000,17,0
5183,Scarecrow,22,677,1039,178,242,200000,200000,17,0
5182,Scarecrow,22,677,1039,174,246,200000,200000,17,0
5181,Scarecrow,22,677,1039,166,254,200000,200000,17,0
5180,Scarecrow,22,677,1039,162,258,200000,200000,17,0
5179,Scarecrow,22,677,1039,158,262,200000,200000,17,0
5178,Scarecrow,22,677,1039,154,266,200000,200000,17,0
5177,Scarecrow,22,677,1039,150,270,200000,200000,17,0
5176,Scarecrow,22,677,1039,146,274,200000,200000,17,0
5175,Scarecrow,22,677,1039,142,278,200000,200000,17,0
5174,Scarecrow,22,677,1039,134,286,200000,200000,17,0
5173,Scarecrow,22,677,1039,130,290,200000,200000,17,0
5172,Scarecrow,22,677,1039,126,294,200000,200000,17,0
5171,Scarecrow,22,677,1039,122,298,200000,200000,17,0
5170,Scarecrow,22,677,1039,118,302,200000,200000,17,0
5169,Scarecrow,22,677,1039,114,306,200000,200000,17,0
5168,Scarecrow,22,677,1039,110,310,200000,200000,17,0
5167,Scarecrow,22,647,1039,289,81,200000,200000,17,0
5166,Scarecrow,22,647,1039,285,85,200000,200000,17,0
5165,Scarecrow,22,647,1039,281,89,200000,200000,17,0
5164,Scarecrow,22,647,1039,277,93,200000,200000,17,0
5163,Scarecrow,22,647,1039,273,97,200000,200000,17,0
5162,Scarecrow,22,647,1039,269,101,200000,200000,17,0
5161,Scarecrow,22,647,1039,265,105,200000,200000,17,0
5160,Scarecrow,22,647,1039,257,113,200000,200000,17,0
5159,Scarecrow,22,647,1039,253,117,200000,200000,17,0
5158,Scarecrow,22,647,1039,249,121,200000,200000,17,0
5157,Scarecrow,22,647,1039,245,125,200000,200000,17,0
5156,Scarecrow,22,647,1039,241,129,200000,200000,17,0
5155,Scarecrow,22,647,1039,237,133,200000,200000,17,0
5154,Scarecrow,22,647,1039,233,137,200000,200000,17,0
5153,Scarecrow,22,647,1039,225,145,200000,200000,17,0
5152,Scarecrow,22,647,1039,221,149,200000,200000,17,0
5151,Scarecrow,22,647,1039,217,153,200000,200000,17,0
5150,Scarecrow,22,647,1039,213,157,200000,200000,17,0
5149,Scarecrow,22,647,1039,209,161,200000,200000,17,0
5148,Scarecrow,22,647,1039,205,165,200000,200000,17,0
5147,Scarecrow,22,647,1039,201,169,200000,200000,17,0
5146,Scarecrow,22,617,1039,173,197,200000,200000,17,0
5145,Scarecrow,22,617,1039,169,201,200000,200000,17,0
5144,Scarecrow,22,617,1039,165,205,200000,200000,17,0
5143,Scarecrow,22,617,1039,161,209,200000,200000,17,0
5142,Scarecrow,22,617,1039,157,213,200000,200000,17,0
5141,Scarecrow,22,617,1039,153,217,200000,200000,17,0
5140,Scarecrow,22,617,1039,149,221,200000,200000,17,0
5139,Scarecrow,22,617,1039,141,229,200000,200000,17,0
5138,Scarecrow,22,617,1039,137,233,200000,200000,17,0
5137,Scarecrow,22,617,1039,133,237,200000,200000,17,0
5136,Scarecrow,22,617,1039,129,241,200000,200000,17,0
5135,Scarecrow,22,617,1039,125,245,200000,200000,17,0
5134,Scarecrow,22,617,1039,121,249,200000,200000,17,0
5133,Scarecrow,22,617,1039,117,253,200000,200000,17,0
5132,Scarecrow,22,617,1039,109,261,200000,200000,17,0
5131,Scarecrow,22,617,1039,105,265,200000,200000,17,0
5130,Scarecrow,22,617,1039,101,269,200000,200000,17,0
5129,Scarecrow,22,617,1039,97,273,200000,200000,17,0
5128,Scarecrow,22,617,1039,93,277,200000,200000,17,0
5127,Scarecrow,22,617,1039,89,281,200000,200000,17,0
5126,Scarecrow,22,617,1039,85,285,200000,200000,17,0
5125,Scarecrow,22,587,1039,264,56,200000,200000,17,0
5124,Scarecrow,22,587,1039,260,60,200000,200000,17,0
5123,Scarecrow,22,587,1039,256,64,200000,200000,17,0
5122,Scarecrow,22,587,1039,252,68,200000,200000,17,0
5121,Scarecrow,22,587,1039,248,72,200000,200000,17,0
5120,Scarecrow,22,587,1039,244,76,200000,200000,17,0
5119,Scarecrow,22,587,1039,240,80,200000,200000,17,0
5118,Scarecrow,22,587,1039,232,88,200000,200000,17,0
5117,Scarecrow,22,587,1039,228,92,200000,200000,17,0
5116,Scarecrow,22,587,1039,224,96,200000,200000,17,0
5115,Scarecrow,22,587,1039,220,100,200000,200000,17,0
5114,Scarecrow,22,587,1039,216,104,200000,200000,17,0
5113,Scarecrow,22,587,1039,212,108,200000,200000,17,0
5112,Scarecrow,22,587,1039,208,112,200000,200000,17,0
5111,Scarecrow,22,587,1039,200,120,200000,200000,17,0
5110,Scarecrow,22,587,1039,196,124,200000,200000,17,0
5109,Scarecrow,22,587,1039,192,128,200000,200000,17,0
5108,Scarecrow,22,587,1039,188,132,200000,200000,17,0
5107,Scarecrow,22,587,1039,184,136,200000,200000,17,0
5106,Scarecrow,22,587,1039,180,140,200000,200000,17,0
5105,Scarecrow,22,587,1039,176,144,200000,200000,17,0
5104,Scarecrow,22,557,1039,148,172,200000,200000,17,0
5103,Scarecrow,22,557,1039,144,176,200000,200000,17,0
5102,Scarecrow,22,557,1039,140,180,200000,200000,17,0
5101,Scarecrow,22,557,1039,136,184,200000,200000,17,0
5100,Scarecrow,22,557,1039,132,188,200000,200000,17,0
5099,Scarecrow,22,557,1039,128,192,200000,200000,17,0
5098,Scarecrow,22,557,1039,124,196,200000,200000,17,0
5097,Scarecrow,22,557,1039,116,204,200000,200000,17,0
5096,Scarecrow,22,557,1039,112,208,200000,200000,17,0
5095,Scarecrow,22,557,1039,108,212,200000,200000,17,0
5094,Scarecrow,22,557,1039,104,216,200000,200000,17,0
5093,Scarecrow,22,557,1039,100,220,200000,200000,17,0
5092,Scarecrow,22,557,1039,96,224,200000,200000,17,0
5091,Scarecrow,22,557,1039,92,228,200000,200000,17,0
5090,Scarecrow,22,557,1039,84,236,200000,200000,17,0
5089,Scarecrow,22,557,1039,80,240,200000,200000,17,0
5088,Scarecrow,22,557,1039,76,244,200000,200000,17,0
5087,Scarecrow,22,557,1039,72,248,200000,200000,17,0
5086,Scarecrow,22,557,1039,68,252,200000,200000,17,0
5085,Scarecrow,22,557,1039,64,256,200000,200000,17,0
5084,Scarecrow,22,557,1039,60,260,200000,200000,17,0
5083,Scarecrow,22,527,1039,239,31,200000,200000,17,0
5082,Scarecrow,22,527,1039,235,35,200000,200000,17,0
5081,Scarecrow,22,527,1039,231,39,200000,200000,17,0
5080,Scarecrow,22,527,1039,227,43,200000,200000,17,0
5079,Scarecrow,22,527,1039,223,47,200000,200000,17,0
5078,Scarecrow,22,527,1039,219,51,200000,200000,17,0
5077,Scarecrow,22,527,1039,215,55,200000,200000,17,0
5076,Scarecrow,22,527,1039,207,63,200000,200000,17,0
5075,Scarecrow,22,527,1039,203,67,200000,200000,17,0
5074,Scarecrow,22,527,1039,199,71,200000,200000,17,0
5073,Scarecrow,22,527,1039,195,75,200000,200000,17,0
