118,16,1086,1036,217,258
119,16,1086,1036,217,253
120,16,1086,1036,217,248
121,16,1086,1036,217,243
122,16,1086,1036,269,174
150,16,1086,1036,166,152
151,16,1086,1036,166,147
152,16,1086,1036,166,142
153,16,1086,1036,166,137
154,16,1086,1036,166,132
155,16,1086,1036,166,127
156,16,1086,1036,173,152
157,16,1086,1036,173,147
158,16,1086,1036,173,142
159,16,1086,1036,173,137
160,16,1086,1036,173,132
161,16,1086,1036,173,127
162,16,1086,1036,198,152
163,16,1086,1036,198,147
164,16,1086,1036,198,142
165,16,1086,1036,198,137
166,16,1086,1036,198,132
167,16,1086,1036,198,127
168,16,1086,1036,205,152
169,16,1086,1036,205,147
170,16,1086,1036,205,142
171,16,1086,1036,205,137
172,16,1086,1036,205,132
173,16,1086,1036,205,127
174,16,1086,1036,230,217
175,16,1086,1036,230,213
176,16,1086,1036,230,209
177,16,1086,1036,230,205
178,16,1086,1036,230,201
179,16,1086,1036,230,197
180,16,1086,1036,230,193,Boxer Huang
181,16,1086,1036,230,189
182,16,1086,1036,230,185
183,16,1086,1036,230,181
184,16,1086,1036,230,177
185,16,1086,1036,230,173
186,16,1086,1036,269,218
187,16,1086,1036,269,214
188,16,1086,1036,269,210
189,16,1086,1036,269,206
190,16,1086,1036,269,202
191,16,1086,1036,269,198
192,16,1086,1036,269,194
193,16,1086,1036,269,190
194,16,1086,1036,269,186
196,16,1086,1036,269,182
197,16,1086,1036,269,178
198,16,1086,1036,237,217
199,16,1086,1036,237,213
200,16,1086,1036,237,209
201,16,1086,1036,237,205
202,16,1086,1036,237,201
203,16,1086,1036,237,197
204,16,1086,1036,237,193
205,16,1086,1036,237,189
206,16,1086,1036,237,185
207,16,1086,1036,237,181
208,16,1086,1036,237,177
209,16,1086,1036,237,173
210,16,1086,1036,262,218
211,16,1086,1036,262,214
212,16,1086,1036,262,210
213,16,1086,1036,262,206
214,16,1086,1036,262,202
215,16,1086,1036,262,198
216,16,1086,1036,262,194
217,16,1086,1036,262,190
218,16,1086,1036,262,186
219,16,1086,1036,262,182
220,16,1086,1036,262,178
221,16,1086,1036,262,174
7935,32,9186,1036,201,196
300000,32,7624,1036,240,249
15805,2,1544,1036,198,191
44,3,87,1036,182,180
45,29,417,1036,215,220
47,2,1067,1036,185,170
9071,33,9506,1036,178,199,Equipment Blacksmith
9072,2,13400,1036,210,212
141,1,32,1036,198,181
8613,1,6270,5000,52,50
923,2,9230,1036,212,188,Lady Luck
390,2,1600,1036,192,193
432,32,1390,5000,51,50,Great Merchant
5004,2,4296,1036,182,183,Trojan Star
30156,2,8060,1036,199,87
10065,2,5046,1036,178,193
3381,2,2414,1036,252,242
35016,8,6680,1036,178,204
2070,2,3220,1036,212,184
2071,2,3336,1036,178,182
4450,2,8730,1036,193,212
35,7,350,1036,192,205
1550,37,146,1036,192,200
7763,38,9980,1036,182,199,Purification Stabilizer
35015,36,6690,1036,178,208,Blessed Great Master
5680,30,3200,1036,189,212
10003,2,150,1002,399,392,Guild Director
101627,2,6420,1020,552,559
30101,2,7290,1020,88,387,Snakeman Leader
30105,2,7342,1020,441,451,Heresy Snakeman Leader
10028,3,80,1020,576,542
10029,1,50,1020,560,508
10030,1,30,1020,550,542
10037,2,270,1020,824,601
10038,2,270,1020,491,731
10039,2,270,1020,106,394
10053,29,286,1020,566,622
8291,2,10931,1020,838,545,Carpenter Jack
8293,2,10953,1020,366,304,Ardente Taoist
8294,2,10963,1020,364,295,Tempest Taoist
8295,2,10973,1020,356,315,Breeze Pupil
8296,2,10863,1020,272,438,Moon Maiden
8297,2,10873,1020,265,429,Harmony Taoist
8299,2,10893,1020,442,78,Poison Master
8304,2,10833,1020,848,540,Apothecary
8448,2,10200,1000,299,461,Taoist Spring
2003,2,1766,5000,566,620
4352,1,40,1020,557,559
4357,1,10,1020,531,512
10002,2,26,1002,412,376,Barber
1,32,10,1002,415,351,Storekeeper
4,32,40,1002,412,366,Armorer
8,3,80,1002,409,351,Warehouseman
423,1,2706,1002,412,361
30161,2,8120,1002,409,370
10063,2,5020,1002,424,350
3,32,30,1002,466,327,Pharmacist
101611,2,1056,1002,350,335
2001,2,1746,1002,435,438,TC Captain
10050,29,286,1002,435,440
43,2,394,1002,513,359
8158,2,9730,1002,419,241
7879,2,8500,1002,430,247,Elite PK Envoy
5,32,50,1002,452,330,Blacksmith
380,2,1156,1002,350,337
5601,2,6330,1002,388,383
5600,2,6327,1002,388,386,Mount Trainer
10021,2,260,1002,459,291
10020,5,250,1002,459,331
5533,2,9450,1002,411,392
101611,2,1056,1002,350,335
662,2,1360,1002,436,241
3836,2,3016,601,57,54
924,2,9230,700,40,50
925,2,9257,700,57,57
926,2,9277,700,45,57
927,2,9267,700,45,45
928,2,9287,700,57,45
930,2,9297,700,51,51
3952,2,3236,700,34,42
8439,2,10110,1000,486,346,Vice General Dong
8438,2,10100,1000,481,341,Ironsmith Li
8434,2,10070,1000,559,795,Ke Yulun
8440,2,10120,1000,475,331,Wan Ying
8441,2,10130,1000,585,319,Han Cheng
8444,2,10160,1000,345,247,Convoy Vice Leader Ling
8437,2,10090,1000,472,345,General Zhu Ge
10016,1,236,1000,480,324
10,1,9890,1000,486,621
4573,2,4027,1000,85,313,Ghoul Kong
4583,2,3910,1000,490,618,Kunlun Wanderer
4702,2,4750,1000,520,589,Master Mo Mo
101623,2,6400,1000,481,630
30104,2,7310,1000,519,615
10011,3,200,1000,471,629
10015,1,9880,1000,486,623
10040,2,270,1000,225,205
10041,2,270,1000,793,549
10051,29,280,1000,478,631
4622,2,3870,1000,386,103,Stone Column
9,1,30,1000,511,630
6135,2,4190,1000,472,645,Stake
8429,2,10040,1000,535,735
8430,2,10040,1000,534,724
8431,2,10040,1000,552,719
8445,2,10170,1000,311,481,Spring General Xu
8446,2,10180,1000,301,478,Spring Vice General Ou
8447,2,10190,1000,311,478,Sculptor He
8448,2,10200,1000,299,461,Taoist Spring
8449,2,23070,1000,288,464,Spring Soldier Zhao
8450,2,10220,1000,308,456,Elder Jiang
8451,2,10230,1000,968,662
8452,2,10230,1000,963,684
8453,2,10230,1000,943,663
2004,2,1770,5000,476,631,DC Captain
2006,2,1797,5000,80,318
4353,1,9900,1000,493,612
4354,1,9910,1000,494,609
4358,1,9920,1000,486,627
4359,1,9930,1000,493,616
7832,2,8170,1000,620,467
7833,2,8170,1000,616,494
7834,2,8170,1000,646,507
7835,2,8170,1000,640,483
7836,2,8170,1000,617,508
7837,2,8170,1000,635,460
7838,2,8170,1000,630,498
7839,2,8170,1000,615,449
7840,2,8170,1000,613,456
10043,2,270,1001,472,366
4652,2,4066,1001,310,631,Shark
9391,2,50070,5000,55,53,Pirate Lord
4972,2,50027,1004,33,41,Wind Sage
400,2,50017,1004,33,53,Archer God
10000,2,50050,1004,56,33,Taoist Moon
10001,2,50006,1004,33,65,Warrior God
10022,2,50040,1004,44,33,Trojan Star
8314,2,50037,1004,34,33,Head Abbot
8591,2,11210,5000,55,52
8591,2,11210,5000,50,33
5518,2,5844,1006,17,33
5519,2,5850,1006,17,22
5520,2,5864,1006,21,33
5591,2,7630,1006,24,22
5592,2,7644,1006,25,33
5593,2,7650,1006,32,22
5594,2,7664,1006,29,33
832662,2,5030,1008,26,16
4026306,2,190,1010,88,42
10017,1,230,1013,46,22
11,1,116,1011,202,242
8439,2,10110,1000,486,346,Vice General Dong
8292,2,10943,1011,221,395,Jack Daniel
4478,2,6850,1011,95,426
4479,2,6850,1011,95,434
4480,2,6850,1011,103,426
4481,2,6850,1011,103,434
8278,2,4460,1011,656,698,Militia Tiger
8270,2,4380,1011,215,360,Intelligence Agent
8272,2,4406,1011,227,404
11,1,116,1011,202,242
4501,2,6767,1011,779,477,Dealer Shen
4502,2,6776,1011,924,556
4582,2,4140,1011,788,456,Villager Chou
421,2,9210,1011,810,458
101625,2,6418,1011,206,255
3216,2,1320,1011,154,238
10012,3,210,1011,227,246
10013,1,220,1011,197,226
10014,1,230,1011,189,252
10034,2,270,1011,538,772
10035,2,270,1011,734,452
10036,2,270,1011,67,423
10052,29,287,1011,228,255
3664,2,2480,1011,398,29
8267,2,4357,1011,13,373,Yu Jing
8268,2,4364,1011,790,447,Hunter Wong
8269,2,4370,1011,770,460
8273,2,4410,1011,772,475,Village Head
8274,2,4420,1011,761,473,Bold Boy
8275,2,4430,1011,796,475,Fur Dealer
8277,2,4456,1011,655,703,Militia Captain
8279,2,4472,1011,661,704,Militia Dragon
8280,2,4486,1011,636,566,Militia Leopard
8281,2,4490,1011,644,708,Warrant Of Arrest
8282,2,2380,1011,402,55
8283,2,2380,1011,392,40
8284,2,2380,1011,376,36
8285,2,2380,1011,397,56
8286,2,2380,1011,369,41
6281,2,4700,1011,92,347,Stake
6282,2,4700,1011,93,341,Stake
6283,2,4700,1011,80,333,Stake
6284,2,4700,1011,69,338,Stake
6285,2,4700,1011,79,350,Stake
6286,2,4700,1011,77,357,Stake
6287,2,4700,1011,102,340,Stake
6288,2,4700,1011,109,351,Stake
6290,2,4700,1011,78,315,Stake
6291,2,4700,1011,65,347,Stake
6292,2,4700,1011,56,351,Stake
6298,2,6793,1858,52,65,Stake
7762,2,81,1858,55,60
6299,2,6793,1860,52,65,Stake
2002,2,1757,5000,227,257
4356,1,16,1011,168,238
4437,2,5970,1011,33,398,Thief Chen
6291,2,4700,1011,65,347,Stake
6292,2,4700,1011,56,351,Stake
6290,2,4700,1011,78,315,Stake
6281,2,4700,1011,92,347,Stake
6282,2,4700,1011,93,341,Stake
6283,2,4700,1011,80,333,Stake
6284,2,4700,1011,69,338,Stake
6285,2,4700,1011,79,350,Stake
6286,2,4700,1011,77,357,Stake
6287,2,4700,1011,102,340,Stake
6288,2,4700,1011,109,351,Stake
2002,2,1757,1011,227,257
4356,1,16,1011,168,238
4437,2,5970,1011,33,398,Thief Chen
4464,2,6837,1011,194,260,Veteran Hong
4465,2,6840,1011,200,325
8292,2,10943,1011,221,395,Jack Daniel
4478,2,6850,1011,95,426
4479,2,6850,1011,95,434
4480,2,6850,1011,103,426
4481,2,6850,1011,103,434
8278,2,4460,1011,656,698,Militia Tiger
8270,2,4380,1011,215,360,Intelligence Agent
8272,2,4406,1011,227,404
4482,2,7576,1011,214,231,Scholar Wu
8551,2,10683,1015,523,321
8552,2,10683,1015,599,347
8554,2,10683,1015,538,345
8555,2,10683,1015,630,429
8551,2,10683,1015,523,321
8538,2,10593,1015,321,192,Alvis
8546,2,10673,1015,356,486
8547,2,10673,1015,397,591
8548,2,10673,1015,444,582
8549,2,10673,1015,391,550
8550,2,10673,1015,447,530
8529,2,10503,1015,563,606,Soldier Guan
8530,2,10513,1015,457,495,Soldier Xu
8531,2,10523,1015,361,583,Soldier Zheng
8532,2,10533,1015,441,724,Soldier Fei
8559,2,10693,1015,277,274
8558,2,10693,1015,395,651
8556,2,10693,1015,570,628
30115,2,7410,1015,468,203
4569,2,3986,1015,324,400
4576,2,4210,1015,354,402
4575,2,4200,1015,340,404,Time Door
4577,2,4220,1015,362,397
4579,2,4086,1015,321,371
101629,2,6430,1015,714,561
10023,1,10,1015,721,541
10025,1,50,1015,751,544
10026,1,30,1015,765,542
10027,3,80,1015,716,541
10056,29,280,1015,789,566
8399,2,9568,1015,694,632
8400,2,9568,1015,703,645
8401,2,9568,1015,695,648
8516,2,10373,1015,881,747
8514,2,10353,5000,907,648,Ximen Qing
8515,2,10363,1015,758,781
8517,2,10383,1015,853,575
8518,2,10393,1015,790,509
8522,2,10433,1015,920,650,Strange Box
8525,2,10463,1015,586,735,Island General
8526,2,10473,1015,574,743,Xi'er
8527,2,10483,1015,579,741,Truth Taoist
8528,2,10493,1015,586,730,Cook Yuan
8533,2,10547,1015,329,470,Mystery Taoist
8534,2,10553,1015,347,464,Vice General
8535,2,10563,1015,352,464,Soldier Zhang
8536,2,10570,1015,360,393,Soldier's Mother
8537,2,10583,1015,326,390,Village Head
8539,2,10603,1015,332,295,General Armand
8540,2,10613,1015,343,384,Old Zhang
8541,2,10623,1015,332,366,Harriet
8542,2,10633,1015,517,317,Mulan
8544,2,10653,1015,345,379
8545,2,10663,1015,347,382
8546,2,10673,1015,390,494
8548,2,10673,1015,432,576
8549,2,10673,1015,437,545
8552,2,10683,1015,599,347
8553,2,10683,1015,537,322
8555,2,10683,1015,630,429
8557,2,10693,1015,392,473
8560,2,10693,1015,517,321
8561,2,10693,1015,330,388
8562,2,10703,1015,327,295,Adjutant Li
2005,2,1780,5000,791,566
7000,2,1131,1038,354,345
101615,2,1487,1038,348,320
101617,2,1477,1038,348,329
101619,2,1467,1038,339,338
101621,2,1457,1038,331,338
101897,2,8160,1038,44,60
4454,2,6580,1038,317,270
4455,2,6590,1038,236,291
4456,2,6600,1038,194,168
4457,2,6610,1038,115,53
4458,2,6620,1038,316,378
4459,2,6630,1038,136,182
4460,2,6640,1038,38,94
4462,2,6660,1038,62,59
4026307,2,310,6001,28,68
42,2,380,6000,35,69
4542,2,8737,6000,28,68
1000,2,3331,6000,31,68
13125,2,9781,2055,539,578
7781,2,8972,1004,78,64
7780,2,8962,1004,78,60
7779,2,8952,1004,78,56
7778,2,8942,1004,78,52
7777,2,8932,1004,78,48
7776,2,8922,1004,78,44
31,2,310,1002,451,291,General Bravery
4026313,2,310,1508,106,140
870055,6,240,1002,421,352
770001,2,7717,1020,574,620
7863,2,8101,1036,204,212
2091995,1,32854,5000,50,51
2091996,1,32854,5000,50,52
2091997,1,32854,5000,50,53
5681,30,6220,1006,37,34
